"scientific_name";"SampleID";"url";"image_url";"quality_grade";"observed_on";"year";"latitude";"longitude";"positional_accuracy";"place_guess";"user_login";"flora"
"Isodontia mexicana";201466686;"https://www.inaturalist.org/observations/201466686";"https://inaturalist-open-data.s3.amazonaws.com/photos/355643754/original.jpeg";"research";"2014-10-18";2014;47.4107486079;5.2040103611;2;"Beire-le-Châtel, France";"eliettereboud";"k-southwestern-europe"
"Isodontia mexicana";54294720;"https://www.inaturalist.org/observations/54294720";"https://inaturalist-open-data.s3.amazonaws.com/photos/86384946/original.jpeg";"research";"2014-09-23";2014;47.948803;6.774292;NA;"88290 Saulxures-sur-Moselotte, France";"rythiel";"k-southwestern-europe"
"Isodontia mexicana";1122539;"https://www.inaturalist.org/observations/1122539";"https://inaturalist-open-data.s3.amazonaws.com/photos/1410782/original.jpg";"research";"2014-09-09";2014;44.466636;-93.178975;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";39941625;"https://www.inaturalist.org/observations/39941625";"https://inaturalist-open-data.s3.amazonaws.com/photos/63420978/original.jpg";"research";"2014-09-07";2014;41.7982192376;-88.1379293924;15;"Arrowhead Park, Naperville, IL, USA";"peterwchen";"k-north-central-u-s-a"
"Isodontia mexicana";311546653;"https://www.inaturalist.org/observations/311546653";"https://static.inaturalist.org/photos/562412044/original.jpg";"research";"2014-09-06";2014;42.6578106334;9.4491133057;488;"20600 Furiani, France";"carlos2b";"k-southwestern-europe"
"Isodontia mexicana";63916816;"https://www.inaturalist.org/observations/63916816";"https://inaturalist-open-data.s3.amazonaws.com/photos/102657864/original.jpg";"research";"2014-09-05";2014;46.6287050447;-1.5157438135;307;"85430 Les Clouzeaux, France";"ronan_a";"k-southwestern-europe"
"Isodontia mexicana";147004686;"https://www.inaturalist.org/observations/147004686";"https://inaturalist-open-data.s3.amazonaws.com/photos/252870457/original.jpg";"research";"2014-09-03";2014;38.481326381;-90.5684934246;178;"St. Louis County, US-MO, US";"rongoetz";"k-north-central-u-s-a"
"Isodontia mexicana";147004702;"https://www.inaturalist.org/observations/147004702";"https://inaturalist-open-data.s3.amazonaws.com/photos/252873726/original.jpg";"research";"2014-09-03";2014;38.4223490898;-90.5514272111;178;"St. Louis County, US-MO, US";"rongoetz";"k-north-central-u-s-a"
"Isodontia mexicana";61847477;"https://www.inaturalist.org/observations/61847477";"https://inaturalist-open-data.s3.amazonaws.com/photos/99018469/original.jpg";"research";"2014-08-30";2014;47.9835441762;7.8955503867;31;"Ost, Freiburg im Breisgau, Deutschland";"felixf";"k-middle-europe"
"Isodontia mexicana";853299;"https://www.inaturalist.org/observations/853299";"https://inaturalist-open-data.s3.amazonaws.com/photos/1081139/original.jpg";"research";"2014-08-29";2014;42.3885716667;-71.1498783333;NA;"Middlesex, Massachusetts, United States";"maractwin";"k-northeastern-u-s-a"
"Isodontia mexicana";27655253;"https://www.inaturalist.org/observations/27655253";"https://inaturalist-open-data.s3.amazonaws.com/photos/43049800/original.jpeg";"research";"2014-08-22";2014;42.884246;-85.764746;NA;"Kent County, US-MI, US";"bill-icbugs-lucas";"k-northeastern-u-s-a"
"Isodontia mexicana";112128629;"https://www.inaturalist.org/observations/112128629";"https://static.inaturalist.org/photos/189377962/original.jpg";"research";"2014-08-18";2014;42.1769506675;2.4730126438;61;"Girona, Espanya";"xamba";"k-southwestern-europe"
"Isodontia mexicana";9796840;"https://www.inaturalist.org/observations/9796840";"https://inaturalist-open-data.s3.amazonaws.com/photos/13405780/original.jpg";"research";"2014-08-17";2014;44.4692182267;-77.3155975342;122;"Tweed, ON, Canada";"jasonjdking";"k-eastern-canada"
"Isodontia mexicana";112083195;"https://www.inaturalist.org/observations/112083195";"https://static.inaturalist.org/photos/189292447/original.jpg";"research";"2014-08-14";2014;42.176967881;2.4728483377;61;"Girona, Espanya";"xamba";"k-southwestern-europe"
"Isodontia mexicana";72038544;"https://www.inaturalist.org/observations/72038544";"https://inaturalist-open-data.s3.amazonaws.com/photos/117384447/original.jpg";"research";"2014-08-03";2014;48.6157716523;2.406013363;15;"Courcouronnes, 91080 Évry-Courcouronnes, France";"michel-r";"k-southwestern-europe"
"Isodontia mexicana";64966789;"https://www.inaturalist.org/observations/64966789";"https://inaturalist-open-data.s3.amazonaws.com/photos/104523358/original.jpeg";"research";"2014-08-01";2014;48.2514143374;16.3770158186;61;"Brigittenau, 1200 Wien, Österreich";"cpu";"k-middle-europe"
"Isodontia mexicana";64965625;"https://www.inaturalist.org/observations/64965625";"https://inaturalist-open-data.s3.amazonaws.com/photos/104517079/original.jpeg";"research";"2014-07-30";2014;48.2126833642;16.2624677409;150;"Hütteldorf, Wien, Österreich";"cpu";"k-middle-europe"
"Isodontia mexicana";41775467;"https://www.inaturalist.org/observations/41775467";"https://inaturalist-open-data.s3.amazonaws.com/photos/66280202/original.jpeg";"research";"2014-07-27";2014;48.8520652119;2.4624072236;4;"94120 Fontenay-sous-Bois jardin, France";"roland_lupoli";"k-southwestern-europe"
"Isodontia mexicana";1269130;"https://www.inaturalist.org/observations/1269130";"https://inaturalist-open-data.s3.amazonaws.com/photos/1592699/original.jpg";"research";"2014-07-26";2014;39.870899;-75.680063;240;"East Marlborough, Pennsylvania, United States";"keimwj";"k-northeastern-u-s-a"
"Isodontia mexicana";64879965;"https://www.inaturalist.org/observations/64879965";"https://inaturalist-open-data.s3.amazonaws.com/photos/104374428/original.jpeg";"research";"2014-07-23";2014;48.2112657043;16.2614858241;122;"Hütteldorf, Wien, Österreich";"cpu";"k-middle-europe"
"Isodontia mexicana";38298456;"https://www.inaturalist.org/observations/38298456";"https://inaturalist-open-data.s3.amazonaws.com/photos/60848316/original.jpg";"research";"2014-07-20";2014;44.9282164;-93.2053822;257;"Burton Ln, Minneapolis, MN 55406, USA";"ambushbug";"k-north-central-u-s-a"
"Isodontia mexicana";112970380;"https://www.inaturalist.org/observations/112970380";"https://static.inaturalist.org/photos/190863772/original.jpg";"research";"2014-07-20";2014;48.2015410656;16.4246788696;3;"Austria";"linnes_nightmare";"k-middle-europe"
"Isodontia mexicana";68289158;"https://www.inaturalist.org/observations/68289158";"https://inaturalist-open-data.s3.amazonaws.com/photos/110537960/original.jpg";"research";"2014-07-19";2014;48.6322378959;2.3312118412;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";152228923;"https://www.inaturalist.org/observations/152228923";"https://inaturalist-open-data.s3.amazonaws.com/photos/262765911/original.jpg";"research";"2014-07-18";2014;43.3493420552;5.6648027514;15;"13390 Auriol, France";"martineorianauriol";"k-southwestern-europe"
"Isodontia mexicana";21320198;"https://www.inaturalist.org/observations/21320198";"https://inaturalist-open-data.s3.amazonaws.com/photos/32971104/original.jpeg";"research";"2014-07-16";2014;48.8514118134;2.4681090129;8;"94120 Fontenay-sous-Bois, France";"roland_lupoli";"k-southwestern-europe"
"Isodontia mexicana";119878866;"https://www.inaturalist.org/observations/119878866";"https://static.inaturalist.org/photos/202696034/original.jpg";"research";"2014-07-10";2014;42.2440356056;2.5659398552;8;"Girona, Espanya";"xamba";"k-southwestern-europe"
"Isodontia mexicana";18999534;"https://www.inaturalist.org/observations/18999534";"https://inaturalist-open-data.s3.amazonaws.com/photos/29133933/original.jpeg";"research";"2014-07-08";2014;44.0682257693;-123.232905969;80;"Oakview Ave, Lane County, OR";"elepaio";"k-northwestern-u-s-a"
"Isodontia mexicana";69560586;"https://www.inaturalist.org/observations/69560586";"https://inaturalist-open-data.s3.amazonaws.com/photos/112894053/original.jpg";"research";"2014-06-27";2014;48.6322835513;2.3311561835;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";30847875;"https://www.inaturalist.org/observations/30847875";"https://static.inaturalist.org/photos/48198020/original.jpg";"research";"2014-06-02";2014;33.80576368;-118.0857940979;10;"Long Beach, CA, USA";"kimssight";"k-southwestern-u-s-a"
"Isodontia mexicana";347065092;"https://www.inaturalist.org/observations/347065092";"https://inaturalist-open-data.s3.amazonaws.com/photos/632747466/original.jpg";"research";"2013-09-27";2013;39.874811166;-86.2974132827;1021;"USA, Indiana, Marion County, Indianapolis, Eagle Creek Park, northeast corner";"wtueckmantel";"k-northeastern-u-s-a"
"Isodontia mexicana";147832228;"https://www.inaturalist.org/observations/147832228";"https://inaturalist-open-data.s3.amazonaws.com/photos/254450518/original.jpg";"research";"2013-09-11";2013;38.5954886826;-90.4653984487;178;"St. Louis County, US-MO, US";"rongoetz";"k-north-central-u-s-a"
"Isodontia mexicana";38798679;"https://www.inaturalist.org/observations/38798679";"https://inaturalist-open-data.s3.amazonaws.com/photos/61717356/original.jpg";"research";"2013-09-11";2013;44.2250702699;-76.7565105854;4;"Lennox and Addington County, ON, Canada";"kurthennige";"k-eastern-canada"
"Isodontia mexicana";37816874;"https://www.inaturalist.org/observations/37816874";"https://inaturalist-open-data.s3.amazonaws.com/photos/60027866/original.jpg";"research";"2013-09-11";2013;44.2250565696;-76.7564761713;2;"Lennox and Addington County, ON, Canada";"kurthennige";"k-eastern-canada"
"Isodontia mexicana";391770;"https://www.inaturalist.org/observations/391770";"https://static.inaturalist.org/photos/490272/original.jpg";"research";"2013-09-08";2013;44.497943;-73.171673;15;"Gilbrook Natural Area";"larry522";"k-northeastern-u-s-a"
"Isodontia mexicana";69685758;"https://www.inaturalist.org/observations/69685758";"https://inaturalist-open-data.s3.amazonaws.com/photos/113126155/original.jpg";"research";"2013-09-07";2013;48.6159659031;2.4046347076;4;"Courcouronnes, 91080 Évry-Courcouronnes, France";"michel-r";"k-southwestern-europe"
"Isodontia mexicana";388236;"https://www.inaturalist.org/observations/388236";"https://inaturalist-open-data.s3.amazonaws.com/photos/485600/original.jpg";"research";"2013-09-04";2013;41.882305;-69.9960283333;NA;"Barnstable, Massachusetts, United States";"maractwin";"k-northeastern-u-s-a"
"Isodontia mexicana";1255170;"https://www.inaturalist.org/observations/1255170";"https://inaturalist-open-data.s3.amazonaws.com/photos/1575609/original.jpg";"research";"2013-09-03";2013;44.46587;-93.182891;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";1275126;"https://www.inaturalist.org/observations/1275126";"https://inaturalist-open-data.s3.amazonaws.com/photos/1599639/original.jpg";"research";"2013-08-29";2013;44.466636;-93.178975;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";242656921;"https://www.inaturalist.org/observations/242656921";"https://inaturalist-open-data.s3.amazonaws.com/photos/432610104/original.jpeg";"research";"2013-08-28";2013;48.8438577052;2.3598784376;4;"Jardin des Plantes, 75005 Paris, France";"jltasset";"k-southwestern-europe"
"Isodontia mexicana";378715;"https://www.inaturalist.org/observations/378715";"https://inaturalist-open-data.s3.amazonaws.com/photos/473557/original.jpg";"research";"2013-08-26";2013;42.38788;-71.1473216667;NA;"Middlesex, Massachusetts, United States";"maractwin";"k-northeastern-u-s-a"
"Isodontia mexicana";256759091;"https://www.inaturalist.org/observations/256759091";"https://inaturalist-open-data.s3.amazonaws.com/photos/460428909/original.jpeg";"research";"2013-08-25";2013;48.1205386;16.2692452;2660;"2380 Perchtoldsdorf, Österreich";"alexcm";"k-middle-europe"
"Isodontia mexicana";14103533;"https://www.inaturalist.org/observations/14103533";"https://static.inaturalist.org/photos/20887063/original.jpg";"research";"2013-08-17";2013;43.255721;-79.871102;38192;"Hamilton, Ontario, Canada";"sebastianirazuzta";"k-eastern-canada"
"Isodontia mexicana";20017210;"https://www.inaturalist.org/observations/20017210";"https://inaturalist-open-data.s3.amazonaws.com/photos/30897700/original.jpg";"research";"2013-08-16";2013;45.4541587948;-75.6564259006;122;"Manor Park, Ottawa, ON K1K, Canada";"christine123";"k-eastern-canada"
"Isodontia mexicana";371665724;"https://www.inaturalist.org/observations/371665724";"https://inaturalist-open-data.s3.amazonaws.com/photos/679065333/original.jpg";"research";"2013-08-03";2013;47.3521711757;1.7569305066;31;"41200 Romorantin-Lanthenay, France";"lahauteroche";"k-southwestern-europe"
"Isodontia mexicana";65388840;"https://www.inaturalist.org/observations/65388840";"https://inaturalist-open-data.s3.amazonaws.com/photos/105237087/original.jpg";"research";"2013-07-27";2013;48.6322572633;2.3312296639;15;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";69467473;"https://www.inaturalist.org/observations/69467473";"https://inaturalist-open-data.s3.amazonaws.com/photos/112721372/original.jpeg";"research";"2013-07-20";2013;47.2432678283;6.0148918313;55;"25000 Besançon, France";"heikelb";"k-southwestern-europe"
"Isodontia mexicana";32986219;"https://www.inaturalist.org/observations/32986219";"https://inaturalist-open-data.s3.amazonaws.com/photos/51773272/original.jpg";"research";"2013-07-16";2013;43.242811;-79.059333;NA;"Youngstown, New York, United States";"sandyrae";"k-northeastern-u-s-a"
"Isodontia mexicana";104263889;"https://www.inaturalist.org/observations/104263889";"https://inaturalist-open-data.s3.amazonaws.com/photos/174674519/original.jpeg";"research";"2013-07-16";2013;48.8418381275;2.2747150532;143;"Javel, Paris, France";"benoit_segerer";"k-southwestern-europe"
"Isodontia mexicana";24565308;"https://www.inaturalist.org/observations/24565308";"https://inaturalist-open-data.s3.amazonaws.com/photos/37986726/original.jpeg";"research";"2013-07-04";2013;40.8623935;-73.8772467;801;"2900 Southern Blvd, The Bronx, NY 10458, USA";"megachile";"k-northeastern-u-s-a"
"Isodontia mexicana";4478335;"https://www.inaturalist.org/observations/4478335";"https://inaturalist-open-data.s3.amazonaws.com/photos/5405910/original.jpeg";"research";"2012-10-11";2012;44.0688403936;1.4144897461;1953;"Montauban, France";"stephen54";"k-southwestern-europe"
"Isodontia mexicana";143579157;"https://www.inaturalist.org/observations/143579157";"https://inaturalist-open-data.s3.amazonaws.com/photos/246258661/original.jpg";"research";"2012-09-03";2012;38.5702026829;-90.5930312882;178;"St. Louis County, US-MO, US";"rongoetz";"k-north-central-u-s-a"
"Isodontia mexicana";5177048;"https://www.inaturalist.org/observations/5177048";"https://inaturalist-open-data.s3.amazonaws.com/photos/6384498/original.jpg";"research";"2012-08-19";2012;44.4607088288;-73.211647119;8;"South End, Burlington, VT, USA";"michaelmacc";"k-northeastern-u-s-a"
"Isodontia mexicana";131273100;"https://www.inaturalist.org/observations/131273100";"https://inaturalist-open-data.s3.amazonaws.com/photos/223368468/original.jpg";"research";"2012-08-19";2012;42.2327;-71.7651;NA;"Broadmeadow Brook, Worcester, MA, USA";"ljr2018";"k-northeastern-u-s-a"
"Isodontia mexicana";1867181;"https://www.inaturalist.org/observations/1867181";"https://inaturalist-open-data.s3.amazonaws.com/photos/2272700/original.jpg";"research";"2012-08-16";2012;40.3015;-75.035778;8;"Buckingham, Pennsylvania, United States";"keimwj";"k-northeastern-u-s-a"
"Isodontia mexicana";179940317;"https://www.inaturalist.org/observations/179940317";"https://static.inaturalist.org/photos/313355783/original.jpg";"research";"2012-08-10";2012;42.1396386257;2.5056866668;122;"Girona, Espanya";"miquelmacies";"k-southwestern-europe"
"Isodontia mexicana";16004874;"https://www.inaturalist.org/observations/16004874";"https://inaturalist-open-data.s3.amazonaws.com/photos/23967231/original.jpg";"research";"2012-07-31";2012;39.148479;-84.51462;190;" 9 E Interwood Pl, Hamilton County, Ohio";"mangoverde";"k-northeastern-u-s-a"
"Isodontia mexicana";42729144;"https://www.inaturalist.org/observations/42729144";"https://inaturalist-open-data.s3.amazonaws.com/photos/67857830/original.jpg";"research";"2012-07-21";2012;40.7027205326;-73.9950729043;8;"Brooklyn Heights, Brooklyn, NY, USA";"matthew_wills";"k-northeastern-u-s-a"
"Isodontia mexicana";12829493;"https://www.inaturalist.org/observations/12829493";"https://static.inaturalist.org/photos/18610297/original.jpg";"research";"2012-07-19";2012;44.1942975895;4.1416311264;15;"30340 Rousson, Frankrijk";"henkwallays2";"k-southwestern-europe"
