"SampleID";"scientific_name";"latitude";"longitude";"url";"image_url";"observed_on";"positional_accuracy";"year";"species_exp_original";"species_exp";"genus_exp_original";"genus_exp";"family_exp_original";"family_exp";"type";"colour";"interaction"
1538;"Isodontia mexicana";34.0455341;-86.0529604;"https://www.inaturalist.org/observations/87657915";"https://static.inaturalist.org/photos/144544014/medium.jpeg";"03/07/2021";33809;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1551;"Isodontia mexicana";44.58341554;-79.85955157;"https://www.inaturalist.org/observations/87421556";"https://static.inaturalist.org/photos/144129851/medium.jpg";"16/07/2021";61;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1555;"Isodontia mexicana";43.9280427;-78.69724296;"https://www.inaturalist.org/observations/87310306";"https://inaturalist-open-data.s3.amazonaws.com/photos/143929672/medium.jpeg";"16/07/2021";12;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1563;"Isodontia mexicana";47.71062849;-122.3220315;"https://www.inaturalist.org/observations/87061507";"https://inaturalist-open-data.s3.amazonaws.com/photos/143507265/medium.jpeg";"14/07/2021";952;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1569;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/86881599";"https://inaturalist-open-data.s3.amazonaws.com/photos/143203148/medium.jpeg";"10/07/2021";185;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1575;"Isodontia mexicana";49.93677167;8.207995;"https://www.inaturalist.org/observations/86688856";"https://static.inaturalist.org/photos/142854550/medium.jpg";"12/07/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1577;"Isodontia mexicana";41.202745;-73.64009667;"https://www.inaturalist.org/observations/86664656";"https://static.inaturalist.org/photos/142808364/medium.jpg";"10/07/2021";5;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1582;"Isodontia mexicana";42.24667728;-71.15960597;"https://www.inaturalist.org/observations/86632553";"https://inaturalist-open-data.s3.amazonaws.com/photos/142726133/medium.jpg";"11/07/2021";2;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1596;"Isodontia mexicana";41.57924681;-70.45739862;"https://www.inaturalist.org/observations/86093249";"https://static.inaturalist.org/photos/141768485/medium.jpg";"07/07/2021";35;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1604;"Isodontia mexicana";44.26489562;-76.44469258;"https://www.inaturalist.org/observations/85975099";"https://inaturalist-open-data.s3.amazonaws.com/photos/141535719/medium.jpeg";"05/07/2021";31;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1606;"Isodontia mexicana";42.45496167;-71.08368617;"https://www.inaturalist.org/observations/85907046";"https://inaturalist-open-data.s3.amazonaws.com/photos/141429173/medium.jpg";"05/07/2021";11;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1609;"Isodontia mexicana";42.99002833;-70.76419167;"https://www.inaturalist.org/observations/85823390";"https://inaturalist-open-data.s3.amazonaws.com/photos/141272477/medium.jpg";"05/07/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1612;"Isodontia mexicana";48.13285612;11.61120036;"https://www.inaturalist.org/observations/85759286";"https://inaturalist-open-data.s3.amazonaws.com/photos/141157647/medium.jpeg";"01/07/2021";1;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1620;"Isodontia mexicana";40.86;-73.93401333;"https://www.inaturalist.org/observations/85693063";"https://inaturalist-open-data.s3.amazonaws.com/photos/141035179/medium.jpg";"04/07/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1622;"Isodontia mexicana";45.400453;-75.67416581;"https://www.inaturalist.org/observations/85657142";"https://inaturalist-open-data.s3.amazonaws.com/photos/140969256/medium.jpeg";"01/07/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1632;"Isodontia mexicana";49.27385573;-123.0928846;"https://www.inaturalist.org/observations/85402979";"https://inaturalist-open-data.s3.amazonaws.com/photos/140510514/medium.jpg";"02/07/2021";5;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1636;"Isodontia mexicana";39.26791175;-84.45603462;"https://www.inaturalist.org/observations/85303684";"https://inaturalist-open-data.s3.amazonaws.com/photos/140318572/medium.jpeg";"01/07/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1641;"Isodontia mexicana";38.83193667;-77.05284167;"https://www.inaturalist.org/observations/85209500";"https://static.inaturalist.org/photos/140162484/medium.jpg";"01/07/2021";10;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1647;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/85071741";"https://inaturalist-open-data.s3.amazonaws.com/photos/139911698/medium.jpeg";"27/06/2021";185;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1649;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/85021312";"https://inaturalist-open-data.s3.amazonaws.com/photos/139816987/medium.jpeg";"27/06/2021";185;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1651;"Isodontia mexicana";45.03935623;-74.67284393;"https://www.inaturalist.org/observations/84987027";"https://inaturalist-open-data.s3.amazonaws.com/photos/140237924/medium.jpeg";"29/06/2021";65;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1654;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/84963411";"https://inaturalist-open-data.s3.amazonaws.com/photos/139714903/medium.jpeg";"23/06/2021";185;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1657;"Isodontia mexicana";44.471906;-72.9718676;"https://www.inaturalist.org/observations/84959931";"https://inaturalist-open-data.s3.amazonaws.com/photos/139708553/medium.jpeg";"23/06/2021";185;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1660;"Isodontia mexicana";43.3147865;-79.8490532;"https://www.inaturalist.org/observations/84880807";"https://inaturalist-open-data.s3.amazonaws.com/photos/139564889/medium.jpeg";"28/06/2021";27;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1663;"Isodontia mexicana";40.0394071;-88.240142;"https://www.inaturalist.org/observations/84774300";"https://static.inaturalist.org/photos/139371074/medium.jpeg";"27/06/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1664;"Isodontia mexicana";42.60420028;-71.61681977;"https://www.inaturalist.org/observations/84752922";"https://inaturalist-open-data.s3.amazonaws.com/photos/139331600/medium.jpeg";"26/06/2021";15;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1672;"Isodontia mexicana";45.01611701;-74.76693911;"https://www.inaturalist.org/observations/84139361";"https://inaturalist-open-data.s3.amazonaws.com/photos/138258138/medium.jpg";"22/06/2021";108;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1677;"Isodontia mexicana";41.98169025;-71.15358243;"https://www.inaturalist.org/observations/83977919";"https://inaturalist-open-data.s3.amazonaws.com/photos/137974566/medium.jpg";"21/06/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1680;"Isodontia mexicana";42.45478333;-71.08366383;"https://www.inaturalist.org/observations/83860209";"https://inaturalist-open-data.s3.amazonaws.com/photos/137763966/medium.jpg";"19/06/2021";11;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1684;"Isodontia mexicana";44.8490132;-76.2039432;"https://www.inaturalist.org/observations/83683206";"https://inaturalist-open-data.s3.amazonaws.com/photos/137457453/medium.jpg";"19/06/2021";167;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1690;"Isodontia mexicana";41.94716891;-87.95834069;"https://www.inaturalist.org/observations/83306425";"https://inaturalist-open-data.s3.amazonaws.com/photos/136806119/medium.jpg";"16/06/2021";61;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1698;"Isodontia mexicana";46.27878083;16.37628134;"https://www.inaturalist.org/observations/82876981";"https://inaturalist-open-data.s3.amazonaws.com/photos/136060150/medium.jpeg";"12/06/2021";15;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1700;"Isodontia mexicana";43.07700854;-70.78082692;"https://www.inaturalist.org/observations/82460158";"https://inaturalist-open-data.s3.amazonaws.com/photos/135337820/medium.jpeg";"10/06/2021";2;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1711;"Isodontia mexicana";40.00279167;-75.251205;"https://www.inaturalist.org/observations/81136046";"https://inaturalist-open-data.s3.amazonaws.com/photos/133050652/medium.jpg";"31/05/2021";5;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1713;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/80839068";"https://inaturalist-open-data.s3.amazonaws.com/photos/132534140/medium.jpeg";"29/05/2021";42;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1718;"Isodontia mexicana";45.05834257;-92.94515544;"https://www.inaturalist.org/observations/80245117";"https://static.inaturalist.org/photos/131506627/medium.jpg";"25/05/2021";357;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1731;"Isodontia mexicana";30.36636629;-97.67313252;"https://www.inaturalist.org/observations/76897059";"https://inaturalist-open-data.s3.amazonaws.com/photos/125755857/medium.jpg";"02/05/2021";100;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1737;"Isodontia mexicana";30.25246486;-97.75493904;"https://www.inaturalist.org/observations/74436798";"https://inaturalist-open-data.s3.amazonaws.com/photos/121649112/medium.jpg";"18/04/2021";61;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1738;"Isodontia mexicana";38.0524022;-122.2265963;"https://www.inaturalist.org/observations/73774341";"https://inaturalist-open-data.s3.amazonaws.com/photos/120490926/medium.jpeg";"12/04/2021";43;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1038;"Isodontia mexicana";45.01581204;-74.76696521;"https://www.inaturalist.org/observations/53955547";"https://inaturalist-open-data.s3.amazonaws.com/photos/85829710/medium.jpg";"21/07/2020";3;2020;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"orange";"resting"
270;"Isodontia mexicana";44.52793363;-68.48399722;"https://www.inaturalist.org/observations/14359438";"https://static.inaturalist.org/photos/21341844/medium.jpeg";"14/07/2018";977;2018;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"pink";"feeding"
309;"Isodontia mexicana";41.34709509;-72.90248573;"https://www.inaturalist.org/observations/101958620";"https://inaturalist-open-data.s3.amazonaws.com/photos/170345572/medium.jpeg";"06/09/2019";26;2019;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"pink";"feeding"
1205;"Isodontia mexicana";45.43154456;4.387241341;"https://www.inaturalist.org/observations/100355814";"https://inaturalist-open-data.s3.amazonaws.com/photos/167483246/medium.jpeg";"26/08/2021";8;2021;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"purple";"feeding"
161;"Isodontia mexicana";39.92720076;-83.15264592;"https://www.inaturalist.org/observations/7412292";"https://inaturalist-open-data.s3.amazonaws.com/photos/9628484/medium.jpeg";"08/08/2017";5721;2017;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"unidentifiable";"feeding"
315;"Isodontia mexicana";44.2599795;-72.56467563;"https://www.inaturalist.org/observations/61916020";"https://inaturalist-open-data.s3.amazonaws.com/photos/99134874/medium.jpg";"01/08/2019";;2019;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"unidentifiable";
328;"Isodontia mexicana";43.689505;-79.769353;"https://www.inaturalist.org/observations/36619090";"https://static.inaturalist.org/photos/57908080/medium.jpg";"02/09/2019";9;2019;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"unidentifiable";"resting"
333;"Isodontia mexicana";43.416985;-80.103758;"https://www.inaturalist.org/observations/36297281";"https://static.inaturalist.org/photos/57360346/medium.jpg";"18/09/2019";381;2019;"noplant";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"no_plant";"unidentifiable";"resting"
1239;"Isodontia mexicana";51.20096664;6.822781675;"https://www.inaturalist.org/observations/96883693";"https://inaturalist-open-data.s3.amazonaws.com/photos/161019313/medium.jpeg";"02/10/2021";268;2021;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"unidentifiable";
1319;"Isodontia mexicana";46.87272167;15.85668667;"https://www.inaturalist.org/observations/93389930";"https://inaturalist-open-data.s3.amazonaws.com/photos/154776796/medium.jpeg";"02/09/2021";;2021;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"unidentifiable";
25;"Isodontia mexicana";44.22505657;-76.75647617;"https://www.inaturalist.org/observations/37816874";"https://inaturalist-open-data.s3.amazonaws.com/photos/60027866/medium.jpg";"11/09/2013";2;2013;"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_flower";"white";"feeding"
